hour,el_hh_norm
715,0.000144891
716,0.000167471
717,0.000160368
718,0.000144646
719,0.000126113
720,9.48509E-05
721,6.40727E-05
722,4.98185E-05
723,4.04303E-05
724,3.83094E-05
725,3.79027E-05
726,3.92699E-05
727,5.03476E-05
728,7.70523E-05
729,0.000108552
730,0.000128684
731,0.000136741
732,0.000143061
733,0.000152319
734,0.000149238
735,0.000135667
736,0.000126734
737,0.000125411
738,0.000140828
739,0.000161142
740,0.000169471
741,0.000151018
742,0.00012502
743,0.000117619
744,9.90794E-05
745,8.61651E-05
746,6.32603E-05
747,5.07045E-05
748,4.64582E-05
749,4.50184E-05
750,4.46188E-05
751,4.71246E-05
752,6.31384E-05
753,0.000106628
754,0.000156668
755,0.000186753
756,0.000210076
757,0.000213597
758,0.00017699
759,0.000142494
760,0.000123851
761,0.000110347
762,0.000118965
763,0.000144308
764,0.000167748
765,0.000162393
766,0.000147042
767,0.000130712
768,9.78963E-05
769,6.98053E-05
770,5.17278E-05
771,4.69783E-05
772,4.51991E-05
773,4.64132E-05
774,5.58218E-05
775,9.90286E-05
776,0.000137269
777,0.000145522
778,0.000141992
779,0.000136409
780,0.000138519
781,0.000154195
782,0.000150634
783,0.000131712
784,0.000118728
785,0.00011498
786,0.000129846
787,0.000160417
788,0.000185416
789,0.000177553
790,0.000160145
791,0.000139628
792,0.000105016
793,6.98053E-05
794,5.17278E-05
795,4.69783E-05
796,4.51991E-05
797,4.64132E-05
798,5.58218E-05
799,9.90286E-05
800,0.000137269
801,0.000145522
802,0.000141992
803,0.000136409
804,0.000138519
805,0.000154195
806,0.000150634
807,0.000131712
808,0.000118728
809,0.00011498
810,0.000129846
811,0.000160417
812,0.000185416
813,0.000177553
814,0.000160145
815,0.000139628
816,0.000105016
817,6.98053E-05
818,5.17278E-05
819,4.69783E-05
820,4.51991E-05
821,4.64132E-05
822,5.58218E-05
823,9.90286E-05
824,0.000137269
825,0.000145522
826,0.000141992
827,0.000136409
828,0.000138519
829,0.000154195
830,0.000150634
831,0.000131712
832,0.000118728
833,0.00011498
834,0.000129846
835,0.000160417
836,0.000185416
837,0.000177553
838,0.000160145
839,0.000139628
840,0.000105016
841,6.98053E-05
842,5.17278E-05
843,4.69783E-05
844,4.51991E-05
845,4.64132E-05
846,5.58218E-05
847,9.90286E-05
848,0.000137269
849,0.000145522
850,0.000141992
851,0.000136409
852,0.000138519
853,0.000154195
854,0.000150634
855,0.000131712
856,0.000118728
857,0.00011498
858,0.000129846
859,0.000160417
860,0.000185416
861,0.000177553
862,0.000160145
863,0.000139628
864,0.000105016
865,6.98053E-05
866,5.17278E-05
867,4.69783E-05
868,4.51991E-05
869,4.64132E-05
870,5.58218E-05
871,9.90286E-05
872,0.000137269
873,0.000145522
874,0.000141992
875,0.000136409
876,0.000138519
877,0.000154195
878,0.000150634
879,0.000131712
880,0.000118728
881,0.00011498
882,0.000129846
883,0.000160417
884,0.000185416
885,0.000177553
886,0.000160145
887,0.000139628
888,0.000105016
889,7.09398E-05
890,5.51583E-05
891,4.47642E-05
892,4.24161E-05
893,4.19658E-05
894,4.34795E-05
895,5.57441E-05
896,8.531E-05
897,0.000120185
898,0.000142473
899,0.000151393
900,0.000158391
901,0.000168641
902,0.00016523
903,0.000150205
904,0.000140315
905,0.00013885
906,0.000155919
907,0.000178409
908,0.00018763
909,0.0001672
910,0.000138417
911,0.000130223
912,0.000109697
913,8.61651E-05
914,6.32603E-05
915,5.07045E-05
916,4.64582E-05
917,4.50184E-05
918,4.46188E-05
919,4.71246E-05
920,6.31384E-05
921,0.000106628
922,0.000156668
923,0.000186753
924,0.000210076
925,0.000213597
926,0.00017699
927,0.000142494
928,0.000123851
929,0.000110347
930,0.000118965
931,0.000144308
932,0.000167748
933,0.000162393
934,0.000147042
935,0.000130712
936,9.78963E-05
937,6.98053E-05
938,5.17278E-05
939,4.69783E-05
940,4.51991E-05
941,4.64132E-05
942,5.58218E-05
943,9.90286E-05
944,0.000137269
945,0.000145522
946,0.000141992
947,0.000136409
948,0.000138519
949,0.000154195
950,0.000150634
951,0.000131712
952,0.000118728
953,0.00011498
954,0.000129846
955,0.000160417
956,0.000185416
957,0.000177553
958,0.000160145
959,0.000139628
960,0.000105016
961,6.98053E-05
962,5.17278E-05
963,4.69783E-05
964,4.51991E-05
965,4.64132E-05
966,5.58218E-05
967,9.90286E-05
968,0.000137269
969,0.000145522
970,0.000141992
971,0.000136409
972,0.000138519
973,0.000154195
974,0.000150634
975,0.000131712
976,0.000118728
977,0.00011498
978,0.000129846
979,0.000160417
980,0.000185416
981,0.000177553
982,0.000160145
983,0.000139628
984,0.000105016
985,6.98053E-05
986,5.17278E-05
987,4.69783E-05
988,4.51991E-05
989,4.64132E-05
990,5.58218E-05
991,9.90286E-05
992,0.000137269
993,0.000145522
994,0.000141992
995,0.000136409
996,0.000138519
997,0.000154195
998,0.000150634
999,0.000131712
1000,0.000118728
1001,0.00011498
1002,0.000129846
1003,0.000160417
1004,0.000185416
1005,0.000177553
1006,0.000160145
1007,0.000139628
1008,0.000105016
1009,6.98053E-05
1010,5.17278E-05
1011,4.69783E-05
1012,4.51991E-05
1013,4.64132E-05
1014,5.58218E-05
1015,9.90286E-05
1016,0.000137269
1017,0.000145522
1018,0.000141992
1019,0.000136409
1020,0.000138519
1021,0.000154195
1022,0.000150634
1023,0.000131712
1024,0.000118728
1025,0.00011498
1026,0.000129846
1027,0.000160417
1028,0.000185416
1029,0.000177553
1030,0.000160145
1031,0.000139628
1032,0.000105016
1033,6.98053E-05
1034,5.17278E-05
1035,4.69783E-05
1036,4.51991E-05
1037,4.64132E-05
1038,5.58218E-05
1039,9.90286E-05
1040,0.000137269
1041,0.000145522
1042,0.000141992
1043,0.000136409
1044,0.000138519
1045,0.000154195
1046,0.000150634
1047,0.000131712
1048,0.000118728
1049,0.00011498
1050,0.000129846
1051,0.000160417
1052,0.000185416
1053,0.000177553
1054,0.000160145
1055,0.000139628
1056,0.000105016
1057,7.09398E-05
1058,5.51583E-05
1059,4.47642E-05
1060,4.24161E-05
1061,4.19658E-05
1062,4.34795E-05
1063,5.57441E-05
1064,8.531E-05
1065,0.000120185
1066,0.000142473
1067,0.000151393
1068,0.000158391
1069,0.000168641
1070,0.00016523
1071,0.000150205
1072,0.000140315
1073,0.00013885
1074,0.000155919
1075,0.000178409
1076,0.00018763
1077,0.0001672
1078,0.000138417
1079,0.000130223
1080,0.000109697
1081,8.61651E-05
1082,6.32603E-05
1083,5.07045E-05
1084,4.64582E-05
1085,4.50184E-05
1086,4.46188E-05
1087,4.71246E-05
1088,6.31384E-05
1089,0.000106628
1090,0.000156668
1091,0.000186753
1092,0.000210076
1093,0.000213597
1094,0.00017699
1095,0.000142494
1096,0.000123851
1097,0.000110347
1098,0.000118965
1099,0.000144308
1100,0.000167748
1101,0.000162393
1102,0.000147042
1103,0.000130712
1104,9.78963E-05
1105,6.98053E-05
1106,5.17278E-05
1107,4.69783E-05
1108,4.51991E-05
1109,4.64132E-05
1110,5.58218E-05
1111,9.90286E-05
1112,0.000137269
1113,0.000145522
1114,0.000141992
1115,0.000136409
1116,0.000138519
1117,0.000154195
1118,0.000150634
1119,0.000131712
1120,0.000118728
1121,0.00011498
1122,0.000129846
1123,0.000160417
1124,0.000185416
1125,0.000177553
1126,0.000160145
1127,0.000139628
1128,0.000105016
1129,6.98053E-05
1130,5.17278E-05
1131,4.69783E-05
1132,4.51991E-05
1133,4.64132E-05
1134,5.58218E-05
1135,9.90286E-05
1136,0.000137269
1137,0.000145522
1138,0.000141992
1139,0.000136409
1140,0.000138519
1141,0.000154195
1142,0.000150634
1143,0.000131712
1144,0.000118728
1145,0.00011498
1146,0.000129846
1147,0.000160417
1148,0.000185416
1149,0.000177553
1150,0.000160145
1151,0.000139628
1152,0.000105016
1153,6.98053E-05
1154,5.17278E-05
1155,4.69783E-05
1156,4.51991E-05
1157,4.64132E-05
1158,5.58218E-05
1159,9.90286E-05
1160,0.000137269
1161,0.000145522
1162,0.000141992
1163,0.000136409
1164,0.000138519
1165,0.000154195
1166,0.000150634
1167,0.000131712
1168,0.000118728
1169,0.00011498
1170,0.000129846
1171,0.000160417
1172,0.000185416
1173,0.000177553
1174,0.000160145
1175,0.000139628
1176,0.000105016
1177,6.98053E-05
1178,5.17278E-05
1179,4.69783E-05
1180,4.51991E-05
1181,4.64132E-05
1182,5.58218E-05
1183,9.90286E-05
1184,0.000137269
1185,0.000145522
1186,0.000141992
1187,0.000136409
1188,0.000138519
1189,0.000154195
1190,0.000150634
1191,0.000131712
1192,0.000118728
1193,0.00011498
1194,0.000129846
1195,0.000160417
1196,0.000185416
1197,0.000177553
1198,0.000160145
1199,0.000139628
1200,0.000105016
1201,6.98053E-05
1202,5.17278E-05
1203,4.69783E-05
1204,4.51991E-05
1205,4.64132E-05
1206,5.58218E-05
1207,9.90286E-05
1208,0.000137269
1209,0.000145522
1210,0.000141992
1211,0.000136409
1212,0.000138519
1213,0.000154195
1214,0.000150634
1215,0.000131712
1216,0.000118728
1217,0.00011498
1218,0.000129846
1219,0.000160417
1220,0.000185416
1221,0.000177553
1222,0.000160145
1223,0.000139628
1224,0.000105016
1225,7.09398E-05
1226,5.51583E-05
1227,4.47642E-05
1228,4.24161E-05
1229,4.19658E-05
1230,4.34795E-05
1231,5.57441E-05
1232,8.531E-05
1233,0.000120185
1234,0.000142473
1235,0.000151393
1236,0.000158391
1237,0.000168641
1238,0.00016523
1239,0.000150205
1240,0.000140315
1241,0.00013885
1242,0.000155919
1243,0.000178409
1244,0.00018763
1245,0.0001672
1246,0.000138417
1247,0.000130223
1248,0.000109697
1249,8.61651E-05
1250,6.32603E-05
1251,5.07045E-05
1252,4.64582E-05
1253,4.50184E-05
1254,4.46188E-05
1255,4.71246E-05
1256,6.31384E-05
1257,0.000106628
1258,0.000156668
1259,0.000186753
1260,0.000210076
1261,0.000213597
1262,0.00017699
1263,0.000142494
1264,0.000123851
1265,0.000110347
1266,0.000118965
1267,0.000144308
1268,0.000167748
1269,0.000162393
1270,0.000147042
1271,0.000130712
1272,9.78963E-05
1273,6.98053E-05
1274,5.17278E-05
1275,4.69783E-05
1276,4.51991E-05
1277,4.64132E-05
1278,5.58218E-05
1279,9.90286E-05
1280,0.000137269
1281,0.000145522
1282,0.000141992
1283,0.000136409
1284,0.000138519
1285,0.000154195
1286,0.000150634
1287,0.000131712
1288,0.000118728
1289,0.00011498
1290,0.000129846
1291,0.000160417
1292,0.000185416
1293,0.000177553
1294,0.000160145
1295,0.000139628
1296,0.000105016
1297,6.98053E-05
1298,5.17278E-05
1299,4.69783E-05
1300,4.51991E-05
1301,4.64132E-05
1302,5.58218E-05
1303,9.90286E-05
1304,0.000137269
1305,0.000145522
1306,0.000141992
1307,0.000136409
1308,0.000138519
1309,0.000154195
1310,0.000150634
1311,0.000131712
1312,0.000118728
1313,0.00011498
1314,0.000129846
1315,0.000160417
1316,0.000185416
1317,0.000177553
1318,0.000160145
1319,0.000139628
1320,0.000105016
1321,6.98053E-05
1322,5.17278E-05
1323,4.69783E-05
1324,4.51991E-05
1325,4.64132E-05
1326,5.58218E-05
1327,9.90286E-05
1328,0.000137269
1329,0.000145522
1330,0.000141992
1331,0.000136409
1332,0.000138519
1333,0.000154195
1334,0.000150634
1335,0.000131712
1336,0.000118728
1337,0.00011498
1338,0.000129846
1339,0.000160417
1340,0.000185416
1341,0.000177553
1342,0.000160145
1343,0.000139628
1344,0.000105016
1345,6.98053E-05
1346,5.17278E-05
1347,4.69783E-05
1348,4.51991E-05
1349,4.64132E-05
1350,5.58218E-05
1351,9.90286E-05
1352,0.000137269
1353,0.000145522
1354,0.000141992
1355,0.000136409
1356,0.000138519
1357,0.000154195
1358,0.000150634
1359,0.000131712
1360,0.000118728
1361,0.00011498
1362,0.000129846
1363,0.000160417
1364,0.000185416
1365,0.000177553
1366,0.000160145
1367,0.000139628
1368,0.000105016
1369,6.98053E-05
1370,5.17278E-05
1371,4.69783E-05
1372,4.51991E-05
1373,4.64132E-05
1374,5.58218E-05
1375,9.90286E-05
1376,0.000137269
1377,0.000145522
1378,0.000141992
1379,0.000136409
1380,0.000138519
1381,0.000154195
1382,0.000150634
1383,0.000131712
1384,0.000118728
1385,0.00011498
1386,0.000129846
1387,0.000160417
1388,0.000185416
1389,0.000177553
1390,0.000160145
1391,0.000139628
1392,0.000105016
1393,7.09398E-05
1394,5.51583E-05
1395,4.47642E-05
1396,4.24161E-05
1397,4.19658E-05
1398,4.34795E-05
1399,5.57441E-05
1400,8.531E-05
1401,0.000120185
1402,0.000142473
1403,0.000151393
1404,0.000158391
1405,0.000168641
1406,0.00016523
1407,0.000150205
1408,0.000140315
1409,0.00013885
1410,0.000155919
1411,0.000178409
1412,0.00018763
1413,0.0001672
1414,0.000138417
1415,0.000130223
1416,0.000109697
1417,8.61651E-05
1418,6.32603E-05
1419,5.07045E-05
1420,4.64582E-05
1421,4.50184E-05
1422,4.46188E-05
1423,4.71246E-05
1424,6.31384E-05
1425,0.000106628
1426,0.000156668
1427,0.000186753
1428,0.000210076
1429,0.000213597
1430,0.00017699
1431,0.000142494
1432,0.000123851
1433,0.000110347
1434,0.000118965
1435,0.000144308
1436,0.000167748
1437,0.000162393
1438,0.000147042
1439,0.000130712
1440,9.78963E-05
1441,6.3048E-05
1442,4.672E-05
1443,4.24302E-05
1444,4.08231E-05
1445,4.19197E-05
1446,5.04178E-05
1447,8.94433E-05
1448,0.000123983
1449,0.000131438
1450,0.000128249
1451,0.000123206
1452,0.000125112
1453,0.000139271
1454,0.000136055
1455,0.000118964
1456,0.000107236
1457,0.000103851
1458,0.000117279
1459,0.000144891
1460,0.000167471
1461,0.000160368
1462,0.000144646
1463,0.000126113
1464,9.48509E-05
1465,6.3048E-05
1466,4.672E-05
1467,4.24302E-05
1468,4.08231E-05
1469,4.19197E-05
1470,5.04178E-05
1471,8.94433E-05
1472,0.000123983
1473,0.000131438
1474,0.000128249
1475,0.000123206
1476,0.000125112
1477,0.000139271
1478,0.000136055
1479,0.000118964
1480,0.000107236
1481,0.000103851
1482,0.000117279
1483,0.000144891
1484,0.000167471
1485,0.000160368
1486,0.000144646
1487,0.000126113
1488,9.48509E-05
1489,6.3048E-05
1490,4.672E-05
1491,4.24302E-05
1492,4.08231E-05
1493,4.19197E-05
1494,5.04178E-05
1495,8.94433E-05
1496,0.000123983
1497,0.000131438
1498,0.000128249
1499,0.000123206
1500,0.000125112
1501,0.000139271
1502,0.000136055
1503,0.000118964
1504,0.000107236
1505,0.000103851
1506,0.000117279
1507,0.000144891
1508,0.000167471
1509,0.000160368
1510,0.000144646
1511,0.000126113
1512,9.48509E-05
1513,6.3048E-05
1514,4.672E-05
1515,4.24302E-05
1516,4.08231E-05
1517,4.19197E-05
1518,5.04178E-05
1519,8.94433E-05
1520,0.000123983
1521,0.000131438
1522,0.000128249
1523,0.000123206
1524,0.000125112
1525,0.000139271
1526,0.000136055
1527,0.000118964
1528,0.000107236
1529,0.000103851
1530,0.000117279
1531,0.000144891
1532,0.000167471
1533,0.000160368
1534,0.000144646
1535,0.000126113
1536,9.48509E-05
1537,6.3048E-05
1538,4.672E-05
1539,4.24302E-05
1540,4.08231E-05
1541,4.19197E-05
1542,5.04178E-05
1543,8.94433E-05
1544,0.000123983
1545,0.000131438
1546,0.000128249
1547,0.000123206
1548,0.000125112
1549,0.000139271
1550,0.000136055
1551,0.000118964
1552,0.000107236
1553,0.000103851
1554,0.000117279
1555,0.000144891
1556,0.000167471
1557,0.000160368
1558,0.000144646
1559,0.000126113
1560,9.48509E-05
1561,6.40727E-05
1562,4.98185E-05
1563,4.04303E-05
1564,3.83094E-05
1565,3.79027E-05
1566,3.92699E-05
1567,5.03476E-05
1568,7.70523E-05
1569,0.000108552
1570,0.000128684
1571,0.000136741
1572,0.000143061
1573,0.000152319
1574,0.000149238
1575,0.000135667
1576,0.000126734
1577,0.000125411
1578,0.000140828
1579,0.000161142
1580,0.000169471
1581,0.000151018
1582,0.00012502
1583,0.000117619
1584,9.90794E-05
1585,7.78246E-05
1586,5.71364E-05
1587,4.57957E-05
1588,4.19604E-05
1589,4.06599E-05
1590,4.0299E-05
1591,4.25623E-05
1592,5.70264E-05
1593,9.63076E-05
1594,0.000141505
1595,0.000168678
1596,0.000189745
1597,0.000192924
1598,0.00015986
1599,0.000128702
1600,0.000111863
1601,9.9666E-05
1602,0.000107451
1603,0.000130341
1604,0.000151512
1605,0.000146675
1606,0.00013281
1607,0.00011806
1608,8.84205E-05
1609,6.3048E-05
1610,4.672E-05
1611,4.24302E-05
1612,4.08231E-05
1613,4.19197E-05
1614,5.04178E-05
1615,8.94433E-05
1616,0.000123983
1617,0.000131438
1618,0.000128249
1619,0.000123206
1620,0.000125112
1621,0.000139271
1622,0.000136055
1623,0.000118964
1624,0.000107236
1625,0.000103851
1626,0.000117279
1627,0.000144891
1628,0.000167471
1629,0.000160368
1630,0.000144646
1631,0.000126113
1632,9.48509E-05
1633,6.3048E-05
1634,4.672E-05
1635,4.24302E-05
1636,4.08231E-05
1637,4.19197E-05
1638,5.04178E-05
1639,8.94433E-05
1640,0.000123983
1641,0.000131438
1642,0.000128249
1643,0.000123206
1644,0.000125112
1645,0.000139271
1646,0.000136055
1647,0.000118964
1648,0.000107236
1649,0.000103851
1650,0.000117279
1651,0.000144891
1652,0.000167471
1653,0.000160368
1654,0.000144646
1655,0.000126113
1656,9.48509E-05
1657,6.3048E-05
1658,4.672E-05
1659,4.24302E-05
1660,4.08231E-05
1661,4.19197E-05
1662,5.04178E-05
1663,8.94433E-05
1664,0.000123983
1665,0.000131438
1666,0.000128249
1667,0.000123206
1668,0.000125112
1669,0.000139271
1670,0.000136055
1671,0.000118964
1672,0.000107236
1673,0.000103851
1674,0.000117279
1675,0.000144891
1676,0.000167471
1677,0.000160368
1678,0.000144646
1679,0.000126113
1680,9.48509E-05
1681,6.3048E-05
1682,4.672E-05
1683,4.24302E-05
1684,4.08231E-05
1685,4.19197E-05
1686,5.04178E-05
1687,8.94433E-05
1688,0.000123983
1689,0.000131438
1690,0.000128249
1691,0.000123206
1692,0.000125112
1693,0.000139271
1694,0.000136055
1695,0.000118964
1696,0.000107236
1697,0.000103851
1698,0.000117279
1699,0.000144891
1700,0.000167471
1701,0.000160368
1702,0.000144646
1703,0.000126113
1704,9.48509E-05
1705,6.3048E-05
1706,4.672E-05
1707,4.24302E-05
1708,4.08231E-05
1709,4.19197E-05
1710,5.04178E-05
1711,8.94433E-05
1712,0.000123983
1713,0.000131438
1714,0.000128249
1715,0.000123206
1716,0.000125112
1717,0.000139271
1718,0.000136055
1719,0.000118964
1720,0.000107236
1721,0.000103851
1722,0.000117279
1723,0.000144891
1724,0.000167471
1725,0.000160368
1726,0.000144646
1727,0.000126113
1728,9.48509E-05
1729,6.40727E-05
1730,4.98185E-05
1731,4.04303E-05
1732,3.83094E-05
1733,3.79027E-05
1734,3.92699E-05
1735,5.03476E-05
1736,7.70523E-05
1737,0.000108552
1738,0.000128684
1739,0.000136741
1740,0.000143061
1741,0.000152319
1742,0.000149238
1743,0.000135667
1744,0.000126734
1745,0.000125411
1746,0.000140828
1747,0.000161142
1748,0.000169471
1749,0.000151018
1750,0.00012502
1751,0.000117619
1752,9.90794E-05
1753,7.78246E-05
1754,5.71364E-05
1755,4.57957E-05
1756,4.19604E-05
1757,4.06599E-05
1758,4.0299E-05
1759,4.25623E-05
1760,5.70264E-05
1761,9.63076E-05
1762,0.000141505
1763,0.000168678
1764,0.000189745
1765,0.000192924
1766,0.00015986
1767,0.000128702
1768,0.000111863
1769,9.9666E-05
1770,0.000107451
1771,0.000130341
1772,0.000151512
1773,0.000146675
1774,0.00013281
1775,0.00011806
1776,8.84205E-05
1777,6.3048E-05
1778,4.672E-05
1779,4.24302E-05
1780,4.08231E-05
1781,4.19197E-05
1782,5.04178E-05
1783,8.94433E-05
1784,0.000123983
1785,0.000131438
1786,0.000128249
1787,0.000123206
1788,0.000125112
1789,0.000139271
1790,0.000136055
1791,0.000118964
1792,0.000107236
1793,0.000103851
1794,0.000117279
1795,0.000144891
1796,0.000167471
1797,0.000160368
1798,0.000144646
1799,0.000126113
1800,9.48509E-05
1801,6.3048E-05
1802,4.672E-05
1803,4.24302E-05
1804,4.08231E-05
1805,4.19197E-05
1806,5.04178E-05
1807,8.94433E-05
1808,0.000123983
1809,0.000131438
1810,0.000128249
1811,0.000123206
1812,0.000125112
1813,0.000139271
1814,0.000136055
1815,0.000118964
1816,0.000107236
1817,0.000103851
1818,0.000117279
1819,0.000144891
1820,0.000167471
1821,0.000160368
1822,0.000144646
1823,0.000126113
1824,9.48509E-05
1825,6.3048E-05
1826,4.672E-05
1827,4.24302E-05
1828,4.08231E-05
1829,4.19197E-05
1830,5.04178E-05
1831,8.94433E-05
1832,0.000123983
1833,0.000131438
1834,0.000128249
1835,0.000123206
1836,0.000125112
1837,0.000139271
1838,0.000136055
1839,0.000118964
1840,0.000107236
1841,0.000103851
1842,0.000117279
1843,0.000144891
1844,0.000167471
1845,0.000160368
1846,0.000144646
1847,0.000126113
1848,9.48509E-05
1849,6.3048E-05
1850,4.672E-05
1851,4.24302E-05
1852,4.08231E-05
1853,4.19197E-05
1854,5.04178E-05
1855,8.94433E-05
1856,0.000123983
1857,0.000131438
1858,0.000128249
1859,0.000123206
1860,0.000125112
1861,0.000139271
1862,0.000136055
1863,0.000118964
1864,0.000107236
1865,0.000103851
1866,0.000117279
1867,0.000144891
1868,0.000167471
1869,0.000160368
1870,0.000144646
1871,0.000126113
1872,9.48509E-05
1873,6.3048E-05
1874,4.672E-05
1875,4.24302E-05
1876,4.08231E-05
1877,4.19197E-05
1878,5.04178E-05
1879,8.94433E-05
1880,0.000123983
1881,0.000131438
1882,0.000128249
1883,0.000123206
1884,0.000125112
1885,0.000139271
1886,0.000136055
1887,0.000118964
1888,0.000107236
1889,0.000103851
1890,0.000117279
1891,0.000144891
1892,0.000167471
1893,0.000160368
1894,0.000144646
1895,0.000126113
1896,9.48509E-05
1897,6.40727E-05
1898,4.98185E-05
1899,4.04303E-05
1900,3.83094E-05
1901,3.79027E-05
1902,3.92699E-05
1903,5.03476E-05
1904,7.70523E-05
1905,0.000108552
1906,0.000128684
1907,0.000136741
1908,0.000143061
1909,0.000152319
1910,0.000149238
1911,0.000135667
1912,0.000126734
1913,0.000125411
1914,0.000140828
1915,0.000161142
1916,0.000169471
1917,0.000151018
1918,0.00012502
1919,0.000117619
1920,9.90794E-05
1921,7.78246E-05
1922,5.71364E-05
1923,4.57957E-05
1924,4.19604E-05
1925,4.06599E-05
1926,4.0299E-05
1927,4.25623E-05
1928,5.70264E-05
1929,9.63076E-05
1930,0.000141505
1931,0.000168678
1932,0.000189745
1933,0.000192924
1934,0.00015986
1935,0.000128702
1936,0.000111863
1937,9.9666E-05
1938,0.000107451
1939,0.000130341
1940,0.000151512
1941,0.000146675
1942,0.00013281
1943,0.00011806
1944,8.84205E-05
1945,6.3048E-05
1946,4.672E-05
1947,4.24302E-05
1948,4.08231E-05
1949,4.19197E-05
1950,5.04178E-05
1951,8.94433E-05
1952,0.000123983
1953,0.000131438
1954,0.000128249
1955,0.000123206
1956,0.000125112
1957,0.000139271
1958,0.000136055
1959,0.000118964
1960,0.000107236
1961,0.000103851
1962,0.000117279
1963,0.000144891
1964,0.000167471
1965,0.000160368
1966,0.000144646
1967,0.000126113
1968,9.48509E-05
1969,6.3048E-05
1970,4.672E-05
1971,4.24302E-05
1972,4.08231E-05
1973,4.19197E-05
1974,5.04178E-05
1975,8.94433E-05
1976,0.000123983
1977,0.000131438
1978,0.000128249
1979,0.000123206
1980,0.000125112
1981,0.000139271
1982,0.000136055
1983,0.000118964
1984,0.000107236
1985,0.000103851
1986,0.000117279
1987,0.000144891
1988,0.000167471
1989,0.000160368
1990,0.000144646
1991,0.000126113
1992,9.48509E-05
1993,6.3048E-05
1994,4.672E-05
1995,4.24302E-05
1996,4.08231E-05
1997,4.19197E-05
1998,5.04178E-05
1999,8.94433E-05
2000,0.000123983
2001,0.000131438
2002,0.000128249
2003,0.000123206
2004,0.000125112
2005,0.000139271
2006,0.000136055
2007,0.000118964
2008,0.000107236
2009,0.000103851
2010,0.000117279
2011,0.000144891
2012,0.000167471
2013,0.000160368
2014,0.000144646
2015,0.000126113
2016,9.48509E-05
2017,6.3048E-05
2018,4.672E-05
2019,4.24302E-05
2020,4.08231E-05
2021,4.19197E-05
2022,5.04178E-05
2023,8.94433E-05
2024,0.000123983
2025,0.000131438
2026,0.000128249
2027,0.000123206
2028,0.000125112
2029,0.000139271
2030,0.000136055
2031,0.000118964
2032,0.000107236
2033,0.000103851
2034,0.000117279
2035,0.000144891
2036,0.000167471
2037,0.000160368
2038,0.000144646
2039,0.000126113
2040,9.48509E-05
2041,6.3048E-05
2042,4.672E-05
2043,4.24302E-05
2044,4.08231E-05
2045,4.19197E-05
2046,5.04178E-05
2047,8.94433E-05
2048,0.000123983
2049,0.000131438
2050,0.000128249
2051,0.000123206
2052,0.000125112
2053,0.000139271
2054,0.000136055
2055,0.000118964
2056,0.000107236
2057,0.000103851
2058,0.000117279
2059,0.000144891
2060,0.000167471
2061,0.000160368
2062,0.000144646
2063,0.000126113
2064,9.48509E-05
2065,6.40727E-05
2066,4.98185E-05
2067,4.04303E-05
2068,3.83094E-05
2069,3.79027E-05
2070,3.92699E-05
2071,5.03476E-05
2072,7.70523E-05
2073,0.000108552
2074,0.000128684
2075,0.000136741
2076,0.000143061
2077,0.000152319
2078,0.000149238
2079,0.000135667
2080,0.000126734
2081,0.000125411
2082,0.000140828
2083,0.000161142
2084,0.000169471
2085,0.000151018
2086,0.00012502
2087,0.000117619
2088,9.90794E-05
2089,7.78246E-05
2090,5.71364E-05
2091,4.57957E-05
2092,4.19604E-05
2093,4.06599E-05
2094,4.0299E-05
2095,4.25623E-05
2096,5.70264E-05
2097,9.63076E-05
2098,0.000141505
2099,0.000168678
2100,0.000189745
2101,0.000192924
2102,0.00015986
2103,0.000128702
2104,0.000111863
2105,9.9666E-05
2106,0.000107451
2107,0.000130341
2108,0.000151512
2109,0.000146675
2110,0.00013281
2111,0.00011806
2112,8.84205E-05
2113,6.3048E-05
2114,4.672E-05
2115,4.24302E-05
2116,4.08231E-05
2117,4.19197E-05
2118,5.04178E-05
2119,8.94433E-05
2120,0.000123983
2121,0.000131438
2122,0.000128249
2123,0.000123206
2124,0.000125112
2125,0.000139271
2126,0.000136055
2127,0.000118964
2128,0.000107236
2129,0.000103851
2130,0.000117279
2131,0.000144891
2132,0.000167471
2133,0.000160368
2134,0.000144646
2135,0.000126113
2136,9.48509E-05
2137,6.3048E-05
2138,4.672E-05
2139,4.24302E-05
2140,4.08231E-05
2141,4.19197E-05
2142,5.04178E-05
2143,8.94433E-05
2144,0.000123983
2145,0.000131438
2146,0.000128249
2147,0.000123206
2148,0.000125112
2149,0.000139271
2150,0.000136055
2151,0.000118964
2152,0.000107236
2153,0.000103851
2154,0.000117279
2155,0.000144891
2156,0.000167471
2157,0.000160368
2158,0.000144646
2159,0.000126113
2160,9.48509E-05
2161,6.3048E-05
2162,4.672E-05
2163,4.24302E-05
2164,4.08231E-05
2165,4.19197E-05
2166,5.04178E-05
2167,8.94433E-05
2168,0.000123983
2169,0.000131438
2170,0.000128249
2171,0.000123206
2172,0.000125112
2173,0.000139271
2174,0.000136055
2175,0.000118964
2176,0.000107236
2177,0.000103851
2178,0.000117279
2179,0.000144891
2180,0.000167471
2181,0.000160368
2182,0.000144646
2183,0.000126113
2184,9.48509E-05
2185,6.83857E-05
2186,5.06757E-05
2187,4.60228E-05
2188,4.42797E-05
2189,4.54692E-05
2190,5.46865E-05
2191,9.70149E-05
2192,0.000134478
